ROL_SII;NOMBRE;COMUNA;REGION;LAT;LON
"5048-48";"PIRAMIDE 1044 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.50166631799746";"-70.65266898589994"
"5248-96";"GRAN AVENIDA 5448 LOTE 1-1 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.50340410609073";"-70.65440926517498"
"4261-19";"TERESA VIAL 1290 COMUNA SAN MIGUEL";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.49293319268566";"-70.65606288664429"
"2031-2";"PAULINA 8515 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.532566222153214";"-70.66610478913297"
"3046-181";"TRINIDAD RAMIREZ 0714 SITIO 4 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.54080174379614";"-70.67677624463197"
"1714-5";"SANTA TERESA 037 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.52386653712745";"-70.66113803937793"
"3128-1";"JOSE JOAQUIN PRIETO ORIENTE 6800 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.51625993102217";"-70.67300452933948"
"45179";"GENERAL FREIRE 101 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.521513488108454";"-70.65831244119275"
"2217-20";"CIENCIAS 7740 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.5245071621892";"-70.66518859060524"
"14-27";"ESMERALDA 7253 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.5250929544493";"-70.65946110951764"
"NO TIENE";"AMERICO VESPUCIO 1221 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.54013947121446";"-70.65168645739693"
"1703-24";"SANTA CORINA 068 COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.51539170041921";"-70.65918954432598"
"3240-1";"INES RIVAS COMUNA LA CISTERNA";"LA CISTERNA";"13- REGION METROPOLITANA";"-33.537259019886406";"-70.67748260177433"
"5274-20";"SAN GREGORIO 0684 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.53721191448908";"-70.61765924697646"
"6020-2";"CANTO GENERAL 0330 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.550567475426796";"-70.62854043086219"
"5307-8";"SAN GREGORIO 0797 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.53769361164263";"-70.6156243716658"
"5281-12";"PUNTA ARENAS 8219 SITIO 2985 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.53523151052278";"-70.61031217029722"
"5271-1";"EL TABO 8220 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.53629053815711";"-70.6240697958873"
"5238-1";"VALDIVIA 0651 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.53402954766508";"-70.61914436776681"
"2530-8";"PRESIDENTE EISENHOWER 085-087 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.536411114363105";"-70.63190496561725"
"9259-61";"SEIS 6625 A DEPARTAMENTO 1 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.521555450791176";"-70.62024312234138"
"9076-7";"PRESIDENTE LULA DA SILVA 6495 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.517711601908864";"-70.62116879450423"
"5249-1";"OCHO PONIENTE 8190 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.53571614993973";"-70.62748117814121"
"2214-4";"LA VICTORIA 036 AL 0356 LOTE B LOTE C LOTE D Y LOTE E COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.52605133474987";"-70.63244794430028"
"5118-2";"CARDENAL RAUL SILVA HENRIQUEZ 6456 COMUNA LA GRANJA";"LA GRANJA";"13- REGION METROPOLITANA";"-33.5191302894863";"-70.62764655568141"
"1830-3";"DONIHUE 2030 COMUNA SAN RAMON";"SAN RAMON";"13- REGION METROPOLITANA";"-33.53725202492935";"-70.6364808540227"
"1005-6";"EL MIRADOR 1661 COMUNA SAN RAMON";"SAN RAMON";"13- REGION METROPOLITANA";"-33.520306424546206";"-70.63875937801843"
"362-159";"ALPATACAL SIN NUMERO HOY ALPATACAL 1781 COMUNA SAN RAMON";"SAN RAMON";"13- REGION METROPOLITANA";"-33.54790972053209";"-70.6444620668522"
"644-17";"GENERAL BARCELO LIRA 1965 COMUNA SAN RAMON";"SAN RAMON";"13- REGION METROPOLITANA";"-33.54381749124092";"-70.63794195207629"
"652-30";"INDEPENDENCIA 9244 COMUNA SAN RAMON";"SAN RAMON";"13- REGION METROPOLITANA";"-33.545634924354864";"-70.6384522542486"
"1830-4";"EL SALVADOR COMUNA SAN RAMON";"SAN RAMON";"13- REGION METROPOLITANA";"-33.53685805737482";"-70.63669791142293"
"334-910 - 334-911 - 334-912";"CAMINO A MELIPILLA 641 COMUNA PADRE HURTADO";"PADRE HURTADO";"13- REGION METROPOLITANA";"-33.56264149327775";"-70.80775205079622"
"356-1";"VICUNA MACKENNA 1800 COMUNA SAN RAMON";"SAN RAMON";"13- REGION METROPOLITANA";"-33.54574510387409";"-70.64342239152641"
"7498-1";"EL ULMO 1027 COMUNA LA PINTANA";"LA PINTANA";"13- REGION METROPOLITANA";"-33.58569552611818";"-70.64773165863171"
"6831-25";"GENERAL ARRIAGADA 0906 DEPARTAMENTO 11 COMUNA LA PINTANA";"LA PINTANA";"13- REGION METROPOLITANA";"-33.561732757368226";"-70.6180690095307"
"7803-23";"CAPITAN SILVA 13518 COMUNA LA PINTANA";"LA PINTANA";"13- REGION METROPOLITANA";"-33.58918069283576";"-70.62654305280316"
"7329-31";"DOMINGO SANTA CRUZ 0935 COMUNA LA PINTANA";"LA PINTANA";"13- REGION METROPOLITANA";"-33.58536704148971";"-70.65110632179696"
"7326-3";"JOSE TORIBIO MEDINA 13222 COMUNA LA PINTANA";"LA PINTANA";"13- REGION METROPOLITANA";"-33.58538187136577";"-70.65280368726118"
"7043-1";"JOSE MANUEL BALMACEDA 1231 COMUNA LA PINTANA";"LA PINTANA";"13- REGION METROPOLITANA";"-33.57912608634874";"-70.63987142316842"
"6045-1";"JOAQUIN EDWARDS BELLO COMUNA LA PINTANA";"LA PINTANA";"13- REGION METROPOLITANA";"-33.55875811217806";"-70.62380229218195"
"1869-4";"LOS QUILLAYES 10575 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.55845940756364";"-70.67117646457314"
"1670-2";"CARLOS VALDOVINOS 3015 Y 3463 LADO PONIENTE FFCC LONGITUDINAL SUR COMUNA PEDRO AGUIRRE CERDA";"PEDRO AGUIRRE CERDA";"13- REGION METROPOLITANA";"-33.477195520124404";"-70.68269088515261"
"15140-3";"LO MARTINEZ 337 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.56850190633497";"-70.68189850210211"
"5261-5";"LOS RAULIES 11357 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.56826749775432";"-70.667147123274"
"5723-1";"CAMINO LAS PARCELAS 1753 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.58291099671266";"-70.6673405288187"
"117-2";"JORGE LUCO 1170 LOTE 1 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.5584649255945";"-70.6622118131249"
"15180-223";"LO MORENO 217 LOTE B COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.5762592323688";"-70.6883552252952"
"4601-3";"ALEJANDRO GUZMAN 735 LOTE 3 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.557085755573574";"-70.66301042643617"
"15626-2";"LOS FILODENDROS COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.57303629210708";"-70.68117718046997"
"811-14";"LAS ESQUILAS 1610 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.56091800915002";"-70.65746817629729"
"90-3";"UNIVERSO FRENTE 10167 Y 10179 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.55517736942426";"-70.66499470467491"
"3066-15";"PEREZ ROMAN 9748 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.54578398970412";"-70.67874778388122"
"4662-1";"ANTONIO VARAS 1010 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.56269345820416";"-70.66435131006358"
"184-116";"EL TAQUERAL COMUNA LAMPA";"COLINA";"13- REGION METROPOLITANA";"-33.29252610501175";"-70.77132931696285"
"1117-15";"SANTA INES ESQUINA LO PINTO COMUNA COLINA";"COLINA";"13- REGION METROPOLITANA";"-33.26499110598371";"-70.72476762827047"
"1045-6";"LA CONQUISTA 1127 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.624329485747694";"-70.58728541083903"
"2572-26";"MIGUEL ANGEL 1929 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.584232489582064";"-70.60432582076893"
"572-42";"JUAN ESTAY 038 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.613332837287075";"-70.57759421690788"
"1255-5";"RIO MAPOCHO 1357 MANZANA C LOTE 46 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.619385411716834";"-70.59202193521017"
"194-10";"ERNESTO ALVEAR 484 LOTE 115 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.61046207405259";"-70.58777225791718"
"415-12";"IRARRAZAVAL 0281; 0283 Y 0291 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.60778390633497";"-70.57228413370193"
"157-9";"LOPE DE VEGA SIN NUMERO FRENTE A PASAJE ANGEL DEL RIO COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.60904256592326";"-70.59374947755764"
"6078-9";"PARQUE DEL ARRAYAN SIN NUMERO COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.57175414586645";"-70.58023834950964"
"600-6";"PERU 0177 MANZANA D CASA 17 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.61596417162648";"-70.58389466818795"
"3900-135";"CAMILO HENRIQUEZ 540 LOTE A COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.60019103280262";"-70.53267725051059"
"4641-4";"LAS HIGUERAS 0419 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.61092841973638";"-70.51689152627142"
"558-1";"COVADONGA SIN NUMERO COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.61622176299545";"-70.58816989459696"
"1178-25";"CERRO EL PLOMO COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.62092971556672";"-70.59642944657953"
"2707-21";"LOS ALMENDROS 3138 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.58281026160813";"-70.59336530176044"
"7375-6";"BORODIN 01460 DEPARTAMENTO 22 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.62891114549293";"-70.61144032285743"
"80-3";"CALLE UNO 708 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.6071580253146";"-70.59520787977294"
"NO TIENE";"LAS VIZCACHAS KM 24 CAMINO SANTIAGO EL VOLCAN COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.59814550498158";"-70.52757023990142"
"159-14";"DOMINGO TOCORNAL 744 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.60463615815084";"-70.58955020883946"
"2301-33";"LOS LINGUES 2416 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.589510935736776";"-70.58187071620546"
"984-27";"LOS LOROS COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.613089050046426";"-70.56180253864649"
"418-18";"IRARRAZABAL 0991 JOSE LUIS COO 960 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.60621699169267";"-70.56130489507015"
"3630-28";"CONCHA Y TORO 2591 COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.58799322300952";"-70.57962663198089"
"4564-20";"PLUTON 02191 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.56912618107892";"-70.70148029026217"
"5578-23";"DIEGO DE GARCIA 14035 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.58721184114133";"-70.68368253378836"
"4636-1";"EL NOCEDAL 11901 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.560597914609865";"-70.7140284730223"
"3534-5";"SANTIAGO 0904 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.57543934962376";"-70.70387058031608"
"5574-19";"JUAN ESPINA COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.58709399751963";"-70.68412265594203"
"SIN ROL";"SALIDA DEL REGIMIENTO DE INGENIEROS 2 Y CANAL SAN CARLOS COMUNA PUENTE ALTO";"PUENTE ALTO";"13- REGION METROPOLITANA";"-33.6101589278178";"-70.54165194467411"
"2576-1 - 2576-13 - 2576-14";"ARZOBISPO VALDIVIESO 0186 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.412685528840356";"-70.637338330053"
"1070-62";"PORTALES 4313 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.63784753013933";"-70.70744400388803"
"NO TIENE";"FUNDO CERRO NEGRO LOTES 1 Y LOTE 2 ANTES LOTE A, B Y C COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.61167052310634";"-70.67319473837338"
"1140-6";"JUANITA AGUIRRE 9 Y JORGE VALDIVIESO COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.61000242794134";"-70.69813767243292"
"1921-23";"FREIRE 473 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.5922080657514";"-70.70343404288778"
"2016-7";"FREIRE 152-148 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.588352354350356";"-70.70245523901606"
"2523-12";"SAN JOSE 840 Y 848 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.5952521104426";"-70.71000679845962"
"5510-439";"PORTALES LOTE 7 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.63910672437704";"-70.70789706842928"
"2041-16";"EYZAGUIRRE 85 DEPARTAMENTO 44 B COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.58691388300258";"-70.70274320277915"
"516-1";"SAN MARTIN 176 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.589917926190715";"-70.69482313432277"
"5187-7";"GRAN AVENIDA JOSE MIGUEL CARRERA 13442 DEPARTAMENTO 23 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.57706555136635";"-70.69154463531956"
"3500-22";"YUNGAY 1090-B COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.578386800953616";"-70.70698025888161"
"264-90";"OHIGGINS 1852 COMUNA TALAGANTE";"TALAGANTE";"13- REGION METROPOLITANA";"-33.66827571377498";"-70.93679319934107"
"80-20";"MANUEL RODRIGUEZ 722 COMUNA TALAGANTE";"TALAGANTE";"13- REGION METROPOLITANA";"-33.65559513437582";"-70.92404443176494"
"203-15 Y 203-16";"BERNARDO OHIGGINS 1178 COMUNA TALAGANTE";"TALAGANTE";"13- REGION METROPOLITANA";"-33.66505252683509";"-70.92947425807621"
"337-10";"LOTE 58 KM 0.480,60 AL KM 0.506,90 AUTOPISTA SANTIAGO - SAN ANTONIO COMUNA PENAFLOR";"PENAFLOR";"13- REGION METROPOLITANA";"-33.609326811914336";"-70.85337075812156"
"339-8";"FUNDO LINDENAU COMUNA PENAFLOR";"PENAFLOR";"13- REGION METROPOLITANA";"-33.617796876898254";"-70.85720661654791"
"337-10";"LOTE 57 KM 0.462,60 AL KM 0.483,30 AUTOPISTA SANTIAGO - SAN ANTONIO COMUNA PENAFLOR";"PENAFLOR";"13- REGION METROPOLITANA";"-33.60926842304371";"-70.85314511932393"
"151-11";"DOCTOR PRADO TAGLE 156 COMUNA PENAFLOR";"PENAFLOR";"13- REGION METROPOLITANA";"-33.607693941536425";"-70.90084878982623"
"301-70";"AUTOPISTA SANTIAGO SAN ANTONIO LOTE 64 COMUNA PENAFLOR";"PENAFLOR";"13- REGION METROPOLITANA";"-33.59364308122865";"-70.84362153276321"
"541-33";"NUEVA 4832 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.40310056492306";"-70.71919117344525"
"1160-9";"BLANCA VERGARA 1578 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.399262868986305";"-70.72311423678464"
"1243-13";"RIO MAIPO COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.39646949462072";"-70.72120639488344"
"1303-49";"CHUNGARA COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.41040951775003";"-70.73906628150914"
"1396-1";"SANTA EMILIA 7371 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.40446049174543";"-70.74377207297593"
"1230-1";"CAUPOLICAN 1439 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.404404620235475";"-70.70012134675106"
"388-1";"NEMESIS 7282 LOTE C COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.40933205157967";"-70.74401591000121"
"1230-8";"CAUPOLICAN 1481 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.403748314899936";"-70.70045571975137"
"1194-13";"COYHAIQUE 1864 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.39437385274746";"-70.72474276271663"
"116-21";"JOSE MIGUEL INFANTE CLOTARIO BLEST COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.40747837368056";"-70.73280024721258"
"341-3";"LOS GERANIOS 3113 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.415248694117516";"-70.6883210138564"
"601-33";"RIO RAHUE 4948 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.39771378995037";"-70.723777814477"
"1302-10";"ZEUS 919 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.410991151223044";"-70.74039659281716"
"435-39";"PASAJE CALETA GUAPI SIN NUMERO COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.40662805927249";"-70.73610009439078"
"61-26";"BATALLA DE SANGRA 1661 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.39893782645796";"-70.74917124339898"
"283-16";"SALVADOR SANFUENTES 1183 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.414277739807396";"-70.68386215678444"
"546-1; 546-2; 546-3";"ARTURO PRAT 4899 COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.40416232110779";"-70.71973393372312"
"862-3";"PASAJE ULMO ALTURA 5100 MANZANA N COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.409245669152256";"-70.72312316530179"
"904-19";"COSTANERA NORTE COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.40904089064141";"-70.71730219719271"
"541-34";"NUEVA SIN NUMERO COMUNA RENCA";"RENCA";"13- REGION METROPOLITANA";"-33.403131791048004";"-70.718867971776"
"826-1";"TOESCA 2369 AL 2377 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.454617458178696";"-70.6684403268889"
"429-14";"ALONSO OVALLE 652 Y 680 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.44526106341914";"-70.64506015203126"
"1348-5";"LA PAZ 1012 LOTE COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.418754692703764";"-70.65103325121872"
"176-3 Y 176-4";"MONJITAS 653 - 695 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.43661109932276";"-70.6466839510163"
"2462-1";"PASAJE NUEVE 4850 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.44104462105054";"-70.5799050903265"
"3263-1";"SAN GERARDO 703 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.40618380604357";"-70.64663773195352"
"631-4";"FERMIN VIVACETA 649 RIVERA 1561 LOTE 1 B Y 1 C COMUNA INDEPENDENCIA";"INDEPENDENCIA";"13- REGION METROPOLITANA";"-33.42499546128321";"-70.66026148972996"
"593-5";"PASAJE CUATRO SIN NUMERO COMUNA COLINA";"COLINA";"13- REGION METROPOLITANA";"-33.30702734749585";"-70.69544047002476"
"1338-4";"REAL MADRID 1758 COMUNA LA FLORIDA";"LA FLORIDA";"13- REGION METROPOLITANA";"-33.516733569861465";"-70.5843139424841"
"107-254";"AGUSTINAS 1269 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.4407967014152";"-70.65438479403011"
"17-68";"IRARRAZAVAL 1628 DEPARTAMENTO 92 COMUNA NUNOA";"NUNOA";"13- REGION METROPOLITANA";"-33.45267739162841";"-70.61374790057887"
"5396-2";"DUQUE DE KENT 1020 COMUNA RECOLETA";"RECOLETA";"13- REGION METROPOLITANA";"-33.40313717291398";"-70.61804878912953"
"1013-1";"CARABINEROS DE CHILE 33 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.438244562876136";"-70.63588631872246"
"1922-12";"FREIRE 545 COMUNA SAN BERNARDO";"SAN BERNARDO";"13- REGION METROPOLITANA";"-33.59419788258154";"-70.70400040989504"
"1310-2";"CARABINEROS DE CHILE 33 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.438343518125286";"-70.63585705994113"
"14004-1";"VICTOR PLAZA MAYORGA 657 COMUNA EL BOSQUE";"EL BOSQUE";"13- REGION METROPOLITANA";"-33.54758364675656";"-70.67911164419789"
"3519-18";"LOTE F-2 COMUNA LO BARNECHEA";"LO BARNECHEA";"13- REGION METROPOLITANA";"-33.369226086611484";"-70.51668639383658"
"3519-7";"LA DEHESA SIN NUMERO LOTE G-3A COMUNA LO BARNECHEA";"LO BARNECHEA";"13- REGION METROPOLITANA";"-33.36659399381902";"-70.51181676331876"
"3519-4";"LA DEHESA SIN NUMERO LOTE G-2 COMUNA LO BARNECHEA";"LO BARNECHEA";"13- REGION METROPOLITANA";"-33.36743755373304";"-70.51333364416585"
"1012-256";"MARCOLETA HOY BARON PIERRE DE COUBERTIN COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.44026982340439";"-70.63589783546118"
"5843-1, 5843-2, 5843-3, 5843-4, 5843-7, 5843-8, 5843-9, 5843-10, 5843-11 Y 5843-12";"MANZANA D PASAJE 1 5885 SITIO 1; 5889 SITIO 12; PASAJE 2 513 SITIO 11; 517 SITIO 10; 519 SITI";"SAN MIGUEL";"13- REGION METROPOLITANA";"-33.51221187377956";"-70.63855092182048"
"601-13";"FERMIN VERGARA SIN NUMERO MANZANA 14 LOTE 13 COMUNA COLINA";"COLINA";"13- REGION METROPOLITANA";"-33.307195632601164";"-70.67946022316947"
"15322-15";"NUEVE DE JULIO 6021 DEPARTAMENTO 24 COMUNA LO PRADO";"LO PRADO";"13- REGION METROPOLITANA";"-33.43893411113053";"-70.71850838165918"
"3930-2";"JOSE JOAQUIN PRIETO 7271 COMUNA LO ESPEJO";"LO ESPEJO";"13- REGION METROPOLITANA";"-33.51865226981159";"-70.67592031329804"
"5011-1";"PASAJE ROGEL RETES 301 COMUNA SAN JOAQUIN";"SAN JOAQUIN";"13- REGION METROPOLITANA";"-33.50347045287364";"-70.62627251914404"
"29403";"VILLAVICENCIO 346 COMUNA SANTIAGO";"SANTIAGO";"13- REGION METROPOLITANA";"-33.438419427633264";"-70.63991470135461"
"44933";"BERNARDO OHIGGINS 189-199 VILLAVICENCIO 21 Y BERNARDO OHIGGINS ESQUINA NOROESTE CON CALLE NAM";"SANTIAGO";"13- REGION METROPOLITANA";"-33.43882351782156";"-70.63970395581808"
"698-94";"COQUIMBO LA MONTANA LO PINTO SITIO 87 COMUNA COLINA";"COLINA";"13- REGION METROPOLITANA";"-33.282057091250564";"-70.73179810478257"
