REGION;COMUNA;ROL_SII;NOMBRE;SUP_M2;MODO;TIER;VALOR_UF;VALOR_USD
"13- REGION METROPOLITANA";"SAN BERNARDO";"4590-1";"HIJUELA LA OBRA DE CHENA LOTE A Y LOTE B COMUNA SAN BERNARDO";"4497500";"..";"1-disponible/recuperable";"26985000";"1147799874"
"13- REGION METROPOLITANA";"NUNOA";"6115-1";"GRECIA 2001 COMUNA NUNOA";"576602";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"24217284";"1030075802"
"05- REGION DE VALPARAÍSO";"SAN ANTONIO";"9060-2";"SOTERO DEL RIO INTERIOR LOCALIDAD SAN JUAN COMUNA SAN ANTONIO";"1219200";"PERMISO OCUPACION";"2-posible";"9753600";"414866809"
"13- REGION METROPOLITANA";"SANTIAGO";"3812-1";"PEDRO MONTT 1606 COMUNA SANTIAGO - ISABEL RIQUELME 1651 COMUNA PEDRO AGUIRRE CERDA";"94260";"..";"1-disponible/recuperable";"3299084";"140325670"
"13- REGION METROPOLITANA";"NUNOA";"6133-217 - 6133-67";"PEDRO DE VALDIVIA 4650 COMUNA NUNOA";"57569";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"2417889";"102844272"
"13- REGION METROPOLITANA";"LO BARNECHEA";"3519-1";"LA DEHESA 215 LOTE B-2 COMUNA LO BARNECHEA";"59157";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"2366300";"100649948"
"08- REGION DEL BIOBIO";"TALCAHUANO";"1530-2";"LOTE 1-3 SECTOR EL MORRO COMUNA TALCAHUANO";"179396";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"2152747";"91566527"
"13- REGION METROPOLITANA";"QUINTA NORMAL";"11018";"PARQUE DE LA FAMILIA COMUNA QUINTA NORMAL";"115832";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"1853312";"78830138"
"05- REGION DE VALPARAÍSO";"SAN ANTONIO";"8000-18";"AVENIDA LA PLAYA 332 LOTE U IV COMUNA SAN ANTONIO";"228904";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"1831231";"77890929"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2023-66";"RANCAGUA PROYECTADA COMUNA VINA DEL MAR";"60000";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"1500000";"63802105"
"08- REGION DEL BIOBIO";"TALCAHUANO";"1530-3";"LOTE 1-5 CRISTOBAL COLON 2511 SECTOR EL MORRO COMUNA TALCAHUANO";"124926";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"1499109";"63764207"
"13- REGION METROPOLITANA";"SAN JOAQUIN";"5110-1";"VICUNA MACKENNA 5065 COMUNA SAN JOAQUIN";"84835";"..";"1-disponible/recuperable";"1442188";"61343087"
"13- REGION METROPOLITANA";"LO BARNECHEA";"3519-18";"LOTE F-2 COMUNA LO BARNECHEA";"35838";"..";"1-disponible/recuperable";"1433513";"60974098"
"13- REGION METROPOLITANA";"SANTIAGO";"84-1";"TEATINOS 120 COMUNA SANTIAGO";"40446";"..";"1-disponible/recuperable";"1415594";"60211918"
"13- REGION METROPOLITANA";"NUNOA";"51-1";"BROWN NORTE 105 COMUNA NUNOA";"30760";"PERMISO OCUPACION";"2-posible";"1291899";"54950584"
"08- REGION DEL BIOBIO";"CHIGUAYANTE";"1425-2";"CAMINO PUBLICO DE CONCEPCION A CHIGUAYANTE KILOMETRO 66 AL 67 FFCC DE SAN ROSENDO A CONCEPCIO";"127400";"..";"1-disponible/recuperable";"1274000";"54189255"
"13- REGION METROPOLITANA";"SAN JOAQUIN";"1010-3";"CARLOS VALDOVINOS 279 COMUNA SAN JOAQUIN";"73000";"..";"1-disponible/recuperable";"1241000";"52785608"
"13- REGION METROPOLITANA";"INDEPENDENCIA";"2150-1";"SAN JOSE 1053 Y BELISARIO PRATS 1587 COMUNA INDEPENDENCIA";"56149";"..";"1-disponible/recuperable";"1235269";"52541842"
"13- REGION METROPOLITANA";"QUINTA NORMAL";"4044-38";"COSTANERA SUR LOTE 4 COMUNA QUINTA NORMAL";"74142";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"1186272";"50457767"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2360-8/2360-17/2360-18";"ALESSANDRI SIN NUMERO RESTO DEL PREDIO 8 LOTE 3 COMUNA VINA DEL MAR";"36074";"..";"1-disponible/recuperable";"901846";"38359782"
"08- REGION DEL BIOBIO";"CHIGUAYANTE";"1425-2";"CAMINO PUBLICO CONCEPCION A CHIGUAYANTE KILOMETRO 66 AL 67 FFCC DE SAN ROSENDO A CONCEPCION M";"86722";"..";"1-disponible/recuperable";"867217";"36886847"
"13- REGION METROPOLITANA";"SANTIAGO";"51-1";"PLAZA DE LA CIUDADANIA COMUNA SANTIAGO";"23974";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"839088";"35690387"
"13- REGION METROPOLITANA";"INDEPENDENCIA";"631-4";"FERMIN VIVACETA 649 RIVERA 1561 LOTE 1 B Y 1 C COMUNA INDEPENDENCIA";"37387";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"822521";"34985714"
"13- REGION METROPOLITANA";"SAN JOAQUIN";"1016-1";"CARLOS VALDOVINOS 497 COMUNA SAN JOAQUIN";"46400";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"788800";"33551400"
"05- REGION DE VALPARAÍSO";"CARTAGENA";"1001-37";"IGNACIO CARRERA PINTO SIN NUMERO LOTE 5 COMUNA CARTAGENA";"152742";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"763710";"32484204"
"13- REGION METROPOLITANA";"SANTIAGO";"44933";"BERNARDO OHIGGINS 189-199 VILLAVICENCIO 21 Y BERNARDO OHIGGINS ESQUINA NOROESTE CON CALLE NAM";"19856";"..";"1-disponible/recuperable";"694961";"29559983"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"615-1/612-3/612-4";"CALLAO 398 IBERIA 252 COMUNA VINA DEL MAR";"27439";"..";"1-disponible/recuperable";"685965";"29177341"
"08- REGION DEL BIOBIO";"TALCAHUANO";"7019-30";"LATORRE FUERTE BENAVENTE LOTE 2 COMUNA TALCAHUANO";"54636";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"655632";"27887135"
"13- REGION METROPOLITANA";"LA FLORIDA";"2516-39";"SANTA AMALIA 1022 COMUNA LA FLORIDA";"42728";"..";"1-disponible/recuperable";"598192";"25443939"
"13- REGION METROPOLITANA";"SAN BERNARDO";"NO TIENE";"FUNDO CERRO NEGRO LOTES 1 Y LOTE 2 ANTES LOTE A, B Y C COMUNA SAN BERNARDO";"96200";"..";"1-disponible/recuperable";"577200";"24551050"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2472-311";"GOMEZ CARRENO ESQUINA INDICO LOTE 236-A COMUNA VINA DEL MAR";"20480";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"512000";"21777785"
"08- REGION DEL BIOBIO";"SAN PEDRO DE LA PAZ";"12681-1";"CALLE LOS PENSAMIENTOS MANZANA LOTE 1 Y 2 COMUNA SAN PEDRO DE LA PAZ";"36209";"..";"1-disponible/recuperable";"506926";"21561964"
"13- REGION METROPOLITANA";"SANTIAGO";"33-4";"BANDERA 46 - 52 COMUNA SANTIAGO";"12551";"PERMISO OCUPACION";"2-posible";"439271";"18684276"
"13- REGION METROPOLITANA";"SANTIAGO";"159-1";"CATEDRAL 1150 COMUNA SANTIAGO";"12299";"..";"1-disponible/recuperable";"430451";"18309120"
"13- REGION METROPOLITANA";"LO ESPEJO";"4600-14";"JORGE ALESSANDRI RODRIGUEZ 8887 LOTE B COMUNA LO ESPEJO";"50140";"PERMISO OCUPACION";"2-posible";"401120";"17061534"
"13- REGION METROPOLITANA";"QUINTA NORMAL";"4055-35";"LOTE 1C COMUNA QUINTA NORMAL";"24859";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"397748";"16918107"
"13- REGION METROPOLITANA";"SAN JOAQUIN";"3325-3";"COMERCIO 251 COMUNA SAN JOAQUIN";"22680";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"385560";"16399693"
"08- REGION DEL BIOBIO";"CONCEPCION";"SIN ROL";"GENERAL OSCAR BONILLA LOTE 2 COMUNA CONCEPCION";"20317";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"365702";"15555038"
"05- REGION DE VALPARAÍSO";"CARTAGENA";"SIN ROL";"COSTANERA DEL MAR SIN NUMERO LOTE 4 COMUNA CARTAGENA";"71048";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"355242";"15110125"
"13- REGION METROPOLITANA";"PADRE HURTADO";"334-910 - 334-911 - 334-912";"CAMINO A MELIPILLA 641 COMUNA PADRE HURTADO";"58112";"..";"1-disponible/recuperable";"348670";"14830587"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"5131-1";"PASAJE LAS QUINTAS MANZANA Q LOTE 1 COMUNA VALPARAISO";"21473";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"322095";"13700226"
"05- REGION DE VALPARAÍSO";"CARTAGENA";"1099-9";"RUTA G-98-F INTERIOR LOTE B COMUNA CARTAGENA";"61399";"..";"1-disponible/recuperable";"306997";"13058037"
"13- REGION METROPOLITANA";"SANTIAGO";"278-6";"MATUCANA 501 - 573 COMUNA SANTIAGO";"8766";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"306821";"13050550"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"4659-812";"ESMERALDA SIN NUMERO COMUNA VINA DEL MAR";"11409";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"285225";"12131970"
"13- REGION METROPOLITANA";"LA GRANJA";"2214-4";"LA VICTORIA 036 AL 0356 LOTE B LOTE C LOTE D Y LOTE E COMUNA LA GRANJA";"28345";"..";"1-disponible/recuperable";"283453";"12056599"
"13- REGION METROPOLITANA";"NUNOA";"1571-3";"ROSITA RENARD 1179 LOTE A COMUNA NUNOA";"6707";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"281677";"11981057"
"13- REGION METROPOLITANA";"RECOLETA";"5396-2";"DUQUE DE KENT 1020 COMUNA RECOLETA";"14080";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"281600";"11977782"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2360-14/2360-19";"ALESSANDRI SIN NUMERO RESTO DEL PREDIO 9 LOTE 9B COMUNA VINA DEL MAR";"11210";"..";"1-disponible/recuperable";"280246";"11920190"
"08- REGION DEL BIOBIO";"CONCEPCION";"603-1";"PAICAVI 1320 LOTE 1 COMUNA CONCEPCION";"14987";"..";"1-disponible/recuperable";"269762";"11474256"
"13- REGION METROPOLITANA";"SANTIAGO";"1005-4";"BASCUNAN GUERRERO 910 COMUNA SANTIAGO";"7568";"..";"1-disponible/recuperable";"264894";"11267197"
"05- REGION DE VALPARAÍSO";"EL TABO";"670-264 Y 670-265";"ARMANDO CELIS SIN NUMERO LOTES NUMEROS 1, 2, 3, 5, 6 Y 7 COMUNA EL TABO";"52816";"..";"1-disponible/recuperable";"264081";"11232616"
"13- REGION METROPOLITANA";"SANTIAGO";"107-254";"AGUSTINAS 1269 COMUNA SANTIAGO";"7494";"..";"1-disponible/recuperable";"262281";"11156053"
"08- REGION DEL BIOBIO";"CHIGUAYANTE";"1425-2";"CAMINO PUBLICO DE CONCEPCION A CHIGUAYANTE COMUNA CHIGUAYANTE";"25813";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"258130";"10979492"
"13- REGION METROPOLITANA";"RECOLETA";"2576-1 - 2576-13 - 2576-14";"ARZOBISPO VALDIVIESO 0186 COMUNA RECOLETA";"11857";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"237139";"10086645"
"05- REGION DE VALPARAÍSO";"EL TABO";"335-34/335-9";"DAGOBERTO GODOY SIN NUMERO LOTE 1-A LOTE 1-B LOTE 2 LOTE 3-A LOTE 3-B COMUNA EL TABO";"43043";"..";"1-disponible/recuperable";"215215";"9154113"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"3063-1";"CARCEL 491 LOTE 3A COMUNA VALPARAISO";"14236";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"213537";"9082740"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"3159-5";"LO VENEGAS SIN NUMERO COMUNA VALPARAISO";"14155";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"212325";"9031188"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2440-90";"CIRCUNVALACION NORTE SIN NUMERO LOTE 1 Y 2 COMUNA VINA DEL MAR";"8305";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"207625";"8831275"
"05- REGION DE VALPARAÍSO";"SAN ANTONIO";"1530-1";"IGNACIO VICUNA COMUNA SAN ANTONIO";"25927";"..";"1-disponible/recuperable";"207414";"8822300"
"13- REGION METROPOLITANA";"LA REINA";"6030-5";"LARRAIN 9900 LOTE A COMUNA LA REINA";"6512";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"195346";"8308991"
"13- REGION METROPOLITANA";"NUNOA";"5962-4";"RAMON CRUZ MONTT 1099 ENTRE RAUL SILVA CASTRO Y PASAJE LAS OLAS COMUNA NUNOA";"4597";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"193059";"8211714"
"05- REGION DE VALPARAÍSO";"VILLA ALEMANA";"229-8";"BAQUEDANO 1151 Y VICTORIA 50 LOTE 1-A 1-B 1-C COMUNA VILLA ALEMANA";"21397";"..";"1-disponible/recuperable";"192569";"8190872"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"366-42/366-43";"SANTA INES MANZANA I LOTE 1 COMUNA VINA DEL MAR";"7400";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"185000";"7868926"
"13- REGION METROPOLITANA";"NUNOA";"6403-1";"VIA OCHO 1065 COMUNA NUNOA";"4249";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"178450";"7590324"
"05- REGION DE VALPARAÍSO";"CARTAGENA";"1099-9";"LO ABARCA LOTE A COMUNA CARTAGENA";"34900";"..";"1-disponible/recuperable";"174500";"7422312"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2282-29, 2282-30, 2282-31 Y 2282-32";"ANTONIO FERNANDEZ SIN NUMERO LOTE 1, LOTE 2, LOTE 3, Y LOTE 4 COMUNA VINA DEL MAR";"6846";"..";"1-disponible/recuperable";"171161";"7280288"
"13- REGION METROPOLITANA";"QUINTA NORMAL";"4044-36";"COSTANERA SUR LOTE 2 COMUNA QUINTA NORMAL";"10385";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"166158";"7067487"
"13- REGION METROPOLITANA";"QUINTA NORMAL";"4034-33";"LOTE 1A COMUNA QUINTA NORMAL";"10180";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"162874";"6927803"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2309-1";"ESTANISLAO LOAIZA LOTE 1 Y 2 COMUNA VINA DEL MAR";"6500";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"162500";"6911895"
"13- REGION METROPOLITANA";"VITACURA";"111-5";"DAG HAMMARSKJOLD 3209 LOTE 2B2 COMUNA VITACURA";"1750";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"157500";"6699221"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"SIN ROL";"INTERNACIONAL MANZANA H SITIO 1 COMUNA VINA DEL MAR";"6250";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"156258";"6646393"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"708-1";"LIMACHE 4755 EL SALTO COMUNA VINA DEL MAR";"6211";"..";"1-disponible/recuperable";"155275";"6604581"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"1107-1/1107-13/1107-14/1107-15/1107-16/1107-17";"SANTA MARTA 183 LOTE 1 Y ALCALDE BARRIOS 289 LOTE 2 COMUNA VALPARAISO";"10319";"..";"1-disponible/recuperable";"154782";"6583612"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2469-902 / 2469-903 / 2469-904";"VEINTITRES PONIENTE LOTE 1 COMUNA VINA DEL MAR";"6017";"ARRENDAMIENTO";"2-posible";"150425";"6398288"
"13- REGION METROPOLITANA";"PUDAHUEL";"3747-1";"EL COBRE 8605 LOTE A Y EL SALITRE 748 LOTE B COMUNA PUDAHUEL";"18760";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"150079";"6383571"
"13- REGION METROPOLITANA";"NUNOA";"6406-19";"VIA TRECE 1084 COMUNA NUNOA";"3420";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"143640";"6109690"
"13- REGION METROPOLITANA";"PENALOLEN";"9005-4";"JOSE ARRIETA 8200 COMUNA PENALOLEN";"8895";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"142320";"6053544"
"13- REGION METROPOLITANA";"RECOLETA";"78-2";"BELLAVISTA 180 COMUNA RECOLETA";"7051";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"141011";"5997866"
"08- REGION DEL BIOBIO";"HUALPEN";"5318-21";"COLON 9922 CERRO VERDE COMUNA HUALPEN";"13755";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"137545";"5850440"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"1506-1";"PASAJE VEINTISEIS SIN NUMERO COMUNA VALPARAISO";"9049";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"135728";"5773155"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"1089-1";"SUBIDA AL CEMENTERIO SIN NUMERO COMUNA VALPARAISO";"8906";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"133589";"5682173"
"13- REGION METROPOLITANA";"SANTIAGO";"35-4";"LIBERTAD 1560 COMUNA SANTIAGO";"3700";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"129516";"5508929"
"13- REGION METROPOLITANA";"LA FLORIDA";"710-33";"VOLCAN CALBUCO 5850 COMUNA LA FLORIDA";"9240";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"129360";"5502294"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2466-461/2466-468/2466-469";"PACIFICO 4321 LOTE 1 2 Y 3 COMUNA VINA DEL MAR";"5035";"..";"1-disponible/recuperable";"125875";"5354060"
"13- REGION METROPOLITANA";"QUINTA NORMAL";"4044-37";"COSTANERA SUR LOTE 3 COMUNA QUINTA NORMAL";"7797";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"124759";"5306591"
"05- REGION DE VALPARAÍSO";"CARTAGENA";"1001-22";"COSTANERA DEL MAR SECTOR PLAYA GRANDE LOTE 10 COMUNA CARTAGENA";"24944";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"124721";"5304975"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"SIN ROL";"INTERNACIONAL SIN NUMERO MANZANA H SITIO 2 COMUNA VINA DEL MAR";"4970";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"124250";"5284941"
"13- REGION METROPOLITANA";"ESTACION CENTRAL";"450-16";"MATUCANA 100 AL 214 COMUNA ESTACION CENTRAL";"6724";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"121031";"5148022"
"05- REGION DE VALPARAÍSO";"QUILPUE";"775-2";"CALLE COOPERACION 290 LOTES 1 Y 2 COMUNA QUILPUE";"9902";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"118822";"5054063"
"08- REGION DEL BIOBIO";"SAN PEDRO DE LA PAZ";"12016-1";"PASAJE SARGENTO ALDEA 918 ESQUINA PASAJE LAS TORRES COMUNA SAN PEDRO DE LA PAZ";"8320";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"116480";"4954446"
"13- REGION METROPOLITANA";"LA CISTERNA";"3240-1";"INES RIVAS COMUNA LA CISTERNA";"7197";"..";"1-disponible/recuperable";"115152";"4897960"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"6003-1";"JOSE SANTOS OSSA SIN NUMERO COMUNA VALPARAISO";"7628";"..";"1-disponible/recuperable";"114425";"4867037"
"05- REGION DE VALPARAÍSO";"CARTAGENA";"1001-40";"COSTANERA DEL MAR SIN NUMERO LOTE 15 COMUNA CARTAGENA";"22338";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"111691";"4750747"
"13- REGION METROPOLITANA";"PENALOLEN";"7188-1, 7188-3 Y 7188-4";"GRECIA 6891 COMUNA PENALOLEN";"6826";"..";"1-disponible/recuperable";"109220";"4645644"
"13- REGION METROPOLITANA";"LO ESPEJO";"3930-2";"JOSE JOAQUIN PRIETO 7271 COMUNA LO ESPEJO";"13650";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"109200";"4644793"
"13- REGION METROPOLITANA";"SANTIAGO";"36-10";"MONEDA 1326 LOTE A COMUNA SANTIAGO";"2999";"..";"1-disponible/recuperable";"104971";"4464914"
"05- REGION DE VALPARAÍSO";"CARTAGENA";"4303-6";"FERNANDO CALVO Y SEXTA Y SEPTIMA ORIENTE LOTES 1, 2, 3, 4 Y 5 COMUNA CARTAGENA";"19496";"..";"1-disponible/recuperable";"97480";"4146286"
"08- REGION DEL BIOBIO";"SAN PEDRO DE LA PAZ";"12680-1";"LAS VIOLETAS ESQUINA ENRIQUE SORO COMUNA SAN PEDRO DE LA PAZ";"6782";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"94949";"4038631"
"13- REGION METROPOLITANA";"LO BARNECHEA";"4065-10";"LO BARNECHEA 1280 COMUNA LO BARNECHEA";"2296";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"91844";"3906560"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"3705-2";"SAN PEDRO DE ATACAMA SIN NUMERO LOTE 2 COMUNA VINA DEL MAR";"3554";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"88857";"3779509"
"13- REGION METROPOLITANA";"LA FLORIDA";"793-11";"ACONCAGUA 8289 COMUNA LA FLORIDA";"6300";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"88200";"3751564"
"13- REGION METROPOLITANA";"NUNOA";"2462-1";"PASAJE NUEVE 4850 COMUNA NUNOA";"2098";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"88121";"3748204"
"13- REGION METROPOLITANA";"SANTIAGO";"393-7";"BERNARDO OHIGGINS 1642 LOTE A Y ALONSO OVALLE 1637 LOTE B COMUNA SANTIAGO";"2488";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"87063";"3703202"
"13- REGION METROPOLITANA";"LA REINA";"6706-50";"MAMINA 9621 COMUNA LA REINA";"2885";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"86537";"3680829"
"13- REGION METROPOLITANA";"SANTIAGO";"1012-256";"MARCOLETA HOY BARON PIERRE DE COUBERTIN COMUNA SANTIAGO";"2456";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"85976";"3656967"
"13- REGION METROPOLITANA";"LA REINA";"6200-3";"QUILLAGUA 81 Y SALAR DEL CARMEN 81 COMUNA LA REINA";"2830";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"84901";"3611242"
"13- REGION METROPOLITANA";"SAN JOAQUIN";"5496-1";"CONIMO 286 COMUNA SAN JOAQUIN";"4949";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"84129";"3578405"
"13- REGION METROPOLITANA";"SANTIAGO";"308-2";"CHACABUCO 430 COMUNA SANTIAGO";"2348";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"82163";"3494782"
"13- REGION METROPOLITANA";"NUNOA";"3963-7 Y 3963-8";"SAN JORGE 57 MANZANA TERCERA SITIO 2; IRARRAZAVAL 4957 MANZANA 3 SITIO 1 PARTE; COMUNA NUNOA";"1926";"..";"1-disponible/recuperable";"80882";"3440295"
"13- REGION METROPOLITANA";"EL BOSQUE";"4601-3";"ALEJANDRO GUZMAN 735 LOTE 3 COMUNA EL BOSQUE";"8864";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"79779";"3393379"
"08- REGION DEL BIOBIO";"CORONEL";"5004-224";"BY PASS CORONEL LOTE SIN NUMERO LOTE A FUNDO ESCUADRON COMUNA CORONEL";"11331";"..";"1-disponible/recuperable";"79314";"3373600"
"13- REGION METROPOLITANA";"LA FLORIDA";"1101-2";"LIRCAY 9000 COMUNA LA FLORIDA";"5599";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"78388";"3334213"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"3063-3";"CARCEL 491 LOTE 3B COMUNA VALPARAISO";"5214";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"78213";"3326769"
"05- REGION DE VALPARAÍSO";"SAN ANTONIO";"8295-1";"JOSE MIGUEL CARRERA VERDUGO 1053 LOTES 1 2 Y 3 COMUNA SAN ANTONIO";"9774";"..";"1-disponible/recuperable";"78192";"3325876"
"05- REGION DE VALPARAÍSO";"QUILPUE";"3501-10";"COLINA DE ORO SIN NUMERO LOTE Q1 COMUNA QUILPUE";"6481";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"77774";"3308097"
"13- REGION METROPOLITANA";"SANTIAGO";"176-3 Y 176-4";"MONJITAS 653 - 695 COMUNA SANTIAGO";"2212";"..";"1-disponible/recuperable";"77420";"3293039"
"13- REGION METROPOLITANA";"SAN MIGUEL";"5835-1";"CAMPINAS 578 BELLO HORIZONTE 5891 COMUNA SAN MIGUEL";"3447";"..";"1-disponible/recuperable";"75832";"3225494"
"13- REGION METROPOLITANA";"SAN MIGUEL";"4261-19";"TERESA VIAL 1290 COMUNA SAN MIGUEL";"3378";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"74318";"3161097"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2360-9";"ALESSANDRI SIN NUMERO RESTO DEL PREDIO 8 LOTE 4 COMUNA VINA DEL MAR";"2960";"..";"1-disponible/recuperable";"74000";"3147571"
"05- REGION DE VALPARAÍSO";"VALPARAISO";"17-1/17-2";"BLANCO 1421 ESQUINA PUDETO 97 COMUNA VALPARAISO";"4727";"..";"1-disponible/recuperable";"70899";"3015670"
"08- REGION DEL BIOBIO";"CONCEPCION";"401-6";"LAS HERAS 171-177 COMUNA CONCEPCION";"3850";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"69300";"2947657"
"13- REGION METROPOLITANA";"SANTIAGO";"796-1 Y 796-2";"REPUBLICA 301 REPUBLICA 331 COMUNA SANTIAGO";"1820";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"63705";"2709675"
"05- REGION DE VALPARAÍSO";"VINA DEL MAR";"2292-25";"COLO COLO SIN NUMERO COMUNA VINA DEL MAR";"2533";"CONCESION GRATUITA A CORTO PLAZO";"1-disponible/recuperable";"63318";"2693214"
"13- REGION METROPOLITANA";"ESTACION CENTRAL";"5444-7";"LAS ESTEPAS 845 COMUNA ESTACION CENTRAL";"3506";"..";"1-disponible/recuperable";"63111";"2684410"
"13- REGION METROPOLITANA";"SANTIAGO";"35-58";"TEATINOS 40 COMUNA SANTIAGO";"1800";"..";"1-disponible/recuperable";"63000";"2679688"
"13- REGION METROPOLITANA";"SANTIAGO";"280-20";"SANTO DOMINGO 3320 - 3324 COMUNA SANTIAGO";"1795";"CONCESION GRATUITA A LARGO PLAZO";"2-posible";"62839";"2672840"
