REGION;ROL;NOMBRE;COMUNA;LAT;LON
"Antofagasta";"43-5";"LOTE A AVENIDA ARTURO PRAT ESQUINA CALLE ESMERALDA COMUNA TALTAL";"TALTAL";"-25.409529024334084";"-70.49068710659567"
"Antofagasta";"NO ENROLADO";"SARGENTO ALDEA 544-598 MANZANA 107 LOTE 2 COMUNA TALTAL";"TALTAL";"-25.410527633661623";"-70.48373398779698"
"Antofagasta";"NO ENROLADO";"SARGENTO ALDEA 544-598 MANZANA 107 LOTE 4 COMUNA TALTAL";"TALTAL";"-25.410356153410245";"-70.4840480156458"
"Antofagasta";"NO ENROLADO";"SERGENTO ALDEA 544-598 MANZANA 107 LOTE 1 COMUNA TALTAL";"TALTAL";"-25.410185900859407";"-70.48374113340635"
"Antofagasta";"6749-1";"SECTOR LA NEGRA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.744522480756366";"-70.30443069292212"
"Antofagasta";"5000-2";"A 600 METROS AL SUR DE OFICINA MORENO COMUNA TALTAL";"TALTAL";"-25.07459427647711";"-69.84964077328928"
"Antofagasta";"NO ENROLADO";"PLAYA LA RINCONADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.462590872063963";"-70.5089507293505"
"Antofagasta";"25001-40";"SITIO 57 SECTOR QUINTAS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.63096290922381";"-70.29266821809995"
"Antofagasta";"5000-11";"RUTA 5 KILOMETRO 1112 APROXIMADAMENTE A 33 KILOMETROS AL SURESTE DE LA CIUDAD DE TALTAL COMUN";"TALTAL";"-25.540123427059584";"-70.19587266232804"
"Antofagasta";"165-8";"OHIGGINS 350 398 LOTE COMUNA TALTAL";"TALTAL";"-25.40694423363693";"-70.48186717443501"
"Antofagasta";"49000-1";"SUBESTACION LOS ANDES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.010041575402738";"-68.58453978535604"
"Antofagasta";"6401-68";"SALAR DEL CARMEN COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.611249266719327";"-70.26383612242321"
"Antofagasta";"2000-16";"APROX A 4.5 KM AL NORESTE DE INTERSECCION RUTA 5 CON RUTA B-92 COMUNA TALTAL";"TALTAL";"-25.543464918444574";"-70.31363032491922"
"Antofagasta";"502-11";"QUEBRADA LA CACHINA COMUNA TALTAL";"TALTAL";"-25.429133641825047";"-70.4517566860024"
"Antofagasta";"502-12";"QUEBRADA LOS LOROS COMUNA TALTAL";"TALTAL";"-25.438745103796556";"-70.44793358616218"
"Antofagasta";"5000-9";"RUTA 5 KM 1112 APROXIMADAMENTE A 33 KM SURESTE DE LA CIUDAD DE TALTAL LOTE B COMUNA TALTAL";"TALTAL";"-25.53593583968297";"-70.19510351531923"
"Antofagasta";"975-18";"COVADONGA VIEJA 448 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.644220290963425";"-70.39343467034622"
"Antofagasta";"NO ENROLADO";"CERRO VICUNA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.450361056425784";"-70.04780560014024"
"Antofagasta";"6170-1";"INTERSECCION CERRO PEDREGAL CON CLODOMIRO ROZAS SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.59178383795037";"-70.37293529978909"
"Antofagasta";"16161-7";"SITIO 7 MANZANA 60 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.53084138631268";"-70.38834008641125"
"Antofagasta";"15007-19";"EL HUASCAR MANZANA K-2 SITIO 13 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73484331468454";"-70.43998327703393"
"Antofagasta";"16660-2";"SECTOR DESALADORA DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.54392709813458";"-70.39855993290547"
"Antofagasta";"39000-5";"PAMPA CERRO TIGRE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.855276990117577";"-69.79641732528428"
"Antofagasta";"45002-20";"LOTE C RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.070303305366192";"-69.56566863670852"
"Antofagasta";"874-28";"WASHINGTON 2675 DEPARTAMENTO 702 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.645773278334495";"-70.39833299110192"
"Antofagasta";"NO ENROLADO";"BALNEARIO EL HUASCAR SIRENA 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.734929738616827";"-70.43653819922821"
"Antofagasta";"2500-20";"SECTOR QUINTAS KM 13 SITIO 29 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.626051915531775";"-70.29200896268031"
"Antofagasta";"20000-27";"ESTACION URIBE SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.560080317898294";"-70.23494893301876"
"Antofagasta";"6800-19";"SECTOR SUBESTACION ANDES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.010017924102094";"-68.57862537339238"
"Antofagasta";"7534-2";"CALLE GUANAQUEROS LOTE B SECTOR LOS ARENALES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.585317982634965";"-70.37312839474028"
"Antofagasta";"6748-1";"SECTOR LA NEGRA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.732194398054407";"-70.30136316916891"
"Antofagasta";"16045-1";"MANZANA A SITIO 1 LA CHIMBA SECTOR IV COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.564636761405";"-70.38378971897068"
"Antofagasta";"45003-5";"RUTA 5 CARRETERA PANAMERICANA A 70 KILOMETROS SUR DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.15934611806216";"-70.15505773417482"
"Antofagasta";"15013-8";"EL HUASCAR MANZANA C-S SITIO 8 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73779311473305";"-70.44020432246661"
"Antofagasta";"45002-14";"LOTE A2 RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.062229634248087";"-69.5713574504492"
"Antofagasta";"25001-38";"LOS COPIHUES SITIO 59 SECTOR QUINTAS KM 13 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.63027270808362";"-70.29268383442141"
"Antofagasta";"6070-34";"MANZANA 6 A LOTE 2 SECTOR TOPATER COMUNA CALAMA";"CALAMA";"-22.48722012790168";"-68.91290566624457"
"Antofagasta";"45000-45";"LOTE B 50 KILOMETROS AL ESTE DE MINERA ATACAMA MINERALS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.183459623431396";"-69.30137070423577"
"Antofagasta";"42002-5";"LOTE B RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.064233869648508";"-69.5809634046747"
"Antofagasta";"5010-14";"POBLACION LOS PINARES SITIO 8B MANZANA J COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.60613607186262";"-70.39086277067614"
"Antofagasta";"20000-51";"SECTOR NUDO URIBE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.607188176749002";"-70.27560721632315"
"Antofagasta";"15009-4";"BALNEARIO EL HUASCAR SITIO 4 MANZANA D COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73567202072859";"-70.43825395791879"
"Antofagasta";"316-1";"CEMENTERIO GENERAL DE TALTAL COMUNA TALTAL";"TALTAL";"-25.405605273777336";"-70.47435321281306"
"Antofagasta";"16071-5";"SITIO 5 MANZANA 10 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.553209831234813";"-70.3865582353377"
"Antofagasta";"753-3";"SAN MARTIN 2298 MANZANA 753 LOTE 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.649560686997898";"-70.40060966814458"
"Antofagasta";"25001-49";"SITIO 48 SECTOR QUINTAS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.627459426267322";"-70.28986154707792"
"Antofagasta";"753-2";"SAN MARTIN 2298 MANZANA 753 LOTE 4 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.64951972983482";"-70.40080126103142"
"Antofagasta";"3751-36";"LOTE B LOCALIDAD DE PEINE COMUNA SAN PEDRO DE ATACAMA";"SAN PEDRO DE ATACAMA";"-23.682958130691695";"-68.06620113893551"
"Antofagasta";"5640-7";"AVENIDA RADOMIRO TOMIC 8341 SITIO 2-C MANZANA A SECTOR 2 BARRIO INDUSTRIAL COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.592830532981644";"-70.38601077172453"
"Antofagasta";"3074-1";"ARGENTINA 01896 DEPARTAMENTO 11 BLOCK G COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.692023734020264";"-70.40984054365546"
"Antofagasta";"NO ENROLADO";"KM 13 RUTA 26 SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.62171856041762";"-70.28316608641991"
"Antofagasta";"6723-3";"LA NEGRA MANZANA Ñ2 SITIO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.755526378569964";"-70.30514496597672"
"Antofagasta";"1303-23";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.631783230773333";"-70.3882214185763"
"Antofagasta";"1401-34";"PARTE DEL LOTE 75 SALVADOR ALLENDE 752 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.628550079191534";"-70.38760762574715"
"Antofagasta";"909-2";"PARTE ALTA DE CIUDAD ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.65428609504517";"-70.38921048342968"
"Antofagasta";"20000-36";"LOTE 3B SECTOR CHAQUETA BLANCA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.611963912172186";"-70.34470796996692"
"Antofagasta";"NO ENROLADO";"CERRO PLAYA HAWAI COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.74636765326388";"-70.44490302088417"
"Antofagasta";"NO ENROLADO";"KM 13 RUTA 26 SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.62128273577036";"-70.28272481291195"
"Antofagasta";"8000-3";"LOTE B CALLE EDUARDO FOSTER CON VLADIMIR SAAVEDRA CHIMBA ALTO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.57254079532631";"-70.37932082088639"
"Antofagasta";"1401-31";"PARTE DEL LOTE 71 SALVADOR ALLENDE SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.62854764495289";"-70.38724203103688"
"Antofagasta";"15003-3";"EL HUASCAR MANZANA A SITIO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73203088749891";"-70.43626837360802"
"Antofagasta";"6404-2";"LOTE A SECTOR MANTOS BLANCOS SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.44049343168229";"-70.00835584975187"
"Antofagasta";"15201-1 15201-2 15201-31";"SECTOR COLOSO DE LA CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.760845169583124";"-70.46213578112364"
"Antofagasta";"693-199";"JOSE SANTOS OSSA 1941 A 1945 LOTE 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.65489883744381";"-70.40075762900568"
"Antofagasta";"45000-64";"A 48 KMS APROX AL ESTE DEL BARRIO INDUSTRIAL LA NEGRA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.83911132545675";"-69.87603608737787"
"Antofagasta";"307-1";"PUEBLO DE QUILLAGUA COMUNA MARIA ELENA";"MARIA ELENA";"-21.662273348523293";"-69.53344542371603"
"Antofagasta";"15012-8";"CALLE 6 MANZANA B S SITIO 8 BALNEARIO EL HUASCAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73641871967662";"-70.43911891335415"
"Antofagasta";"15006-6";"PASAJE 5 MANZANA B SITIO 6 EL HUASCAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73373701714738";"-70.43748774907228"
"Antofagasta";"5712-9";"TRAVESIA DEL MIRADOR JARDINES DEL SUR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.710080698967296";"-70.42633540885559"
"Antofagasta";"NO ENROLADO";"KM 13 RUTA 26 SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.620847378962083";"-70.28228299768845"
"Antofagasta";"5612-9";"BARRIO INDUSTRIAL SECTOR 2 MANZANA 1-B SITIO 9-A COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.601959305669883";"-70.3864936064668"
"Antofagasta";"327-26";"APROX A 10 KM AL SUROESTE DE LA LA CIUDAD DE TOCOPILLA COMUNA TOCOPILLA";"TOCOPILLA";"-22.208784103053755";"-70.21783543071321"
"Antofagasta";"1303-22";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.631783230773333";"-70.3882214185763"
"Antofagasta";"45002-17";"LOTE A1 RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.05879404787444";"-69.56541757516078"
"Antofagasta";"16142-3";"LA CHIMBA ALTO MANZANA 33 SITIO 3-A COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.537419182236096";"-70.38548703909143"
"Antofagasta";"16171-3";"LA CHIMBA ALTO MANZANA 63 SITIO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.528850490453816";"-70.38816679264906"
"Antofagasta";"5999-14";"A 40 M. AL OESTE DE RUTA 1 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.35421962047775";"-70.53738274733571"
"Antofagasta";"1157-21";"CALLE BELLAVISTA 3763 LOTE 57 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.637198692877483";"-70.3949810198262"
"Antofagasta";"1160-1";"CALLE JOSE CRUZAT ENTRE INGENIERO MUTILLA POBLACION TENIENTE MERINO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.644534803397445";"-70.38644912875722"
"Antofagasta";"1790-5";"PASAJE LA UNION 1105 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.621522189871335";"-70.37900733764953"
"Antofagasta";"25051-1";"COMPLEJO PENITENCIARIO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.613438122373037";"-70.26037511295515"
"Antofagasta";"867-29";"MANZANA T SITIO 29 POBLACION AMPLIACION MIRAMAR 4 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.6588747197321";"-70.38834821440129"
"Antofagasta";"539-3";"AVELINO CONTARDO 1526 SITIO 158-A POBLACION VILLA ESMERALDA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.665020893164847";"-70.39431686191723"
"Antofagasta";"NO ENROLADO";"SECTOR QUINTAS KM 13 SITIO 67 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.628573667843863";"-70.29012578180208"
"Antofagasta";"16092-7";"SITIO 7 MANZANA 8 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.549896318378327";"-70.38689110300352"
"Antofagasta";"45002-25";"AUGUSTA VICTORIA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.13335154006028";"-69.29664062171054"
"Antofagasta";"16082-13";"SITIO 13 MANZANA 9 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.550991145854344";"-70.38613714774779"
"Antofagasta";"06500-7";"CERRO LOS MORROS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.58597559666011";"-70.33000054947018"
"Antofagasta";"6746-1";"HECTOR GOMEZ COBO SIN NUMERO LA NEGRA EXTENSION NORTE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.7386326645413";"-70.29902065272965"
"Antofagasta";"20002-2";"A APROX. 2.2 KM AL NORESTE DEL NUDO URIBE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.57734717762118";"-70.25697271775225"
"Antofagasta";"16208-6";"SECTOR NORTE DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.567660833379414";"-70.39820135397981"
"Antofagasta";"16071-2";"SITIO 2 MANZANA 10 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.553075781250392";"-70.3857128121545"
"Antofagasta";"25000-3";"SECTOR QUINTAS KM 13 LOTE 3 COMUNA ANTOAFAGASTA";"ANTOFAGASTA";"-23.625777816551334";"-70.29499567124117"
"Antofagasta";"1394-9";"TARAPACA 4575 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.628875111158578";"-70.39324494441162"
"Antofagasta";"3017-1";"VIENTOS DEL SUR LOTE 1 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.69322678913495";"-70.41200405952218"
"Antofagasta";"1951-4";"CAUTIN COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.61378354141253";"-70.3829083022125"
"Antofagasta";"5048-8";"AVENIDA IQUIQUE 7345 SITIO 10 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.601915550002467";"-70.39069521713772"
"Antofagasta";"5003-1";"MANZANA 3 SITIO 3 BARRIO INDUSTRIAL SECTOR 4 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.61248791360486";"-70.38972045541297"
"Antofagasta";"1303-43";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.631783230773333";"-70.3882214185763"
"Antofagasta";"6800-27";"SECTOR CRUCERO COMUNA MARIA ELENA";"MARIA ELENA";"-22.27725597257254";"-69.57025388143586"
"Antofagasta";"16071-9";"SITIO 9 MANZANA 10 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.554644974011705";"-70.38536608146508"
"Antofagasta";"16095-9";"SITIO 9 MANZANA 37 LA CHIMBA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.549128446400683";"-70.38488260315721"
"Antofagasta";"8000-9";"APROX. A 8,5 KMS AL SURESTE DE MEJILLONES COMUNA MEJILLONES";"MEJILLONES";"-23.17416104413854";"-70.41188350894976"
"Antofagasta";"15011-4";"EL HUASCAR MANZANA A-S SITIO 4 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.736262198315167";"-70.43855597590115"
"Antofagasta";"448-2";"EDUARDO ORCHARD LOTE A POBLACION LA FAVORECEDORA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.668458128394743";"-70.4001174653147"
"Antofagasta";"NO ENROLADO";"CERRO JUAN LOPEZ COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.511577010102066";"-70.5341613598822"
"Antofagasta";"25001-43";"SECTOR QUINTAS KM 13 SITIO 64 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.63046307711077";"-70.29024523880555"
"Antofagasta";"25001-47";"SECTOR QUINTAS KM 13 SITIO 44 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.62675666327256";"-70.29058989864609"
"Antofagasta";"15003-5";"EL HUASCAR SITIO 5 MANZANA A COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.732375296810638";"-70.43629587486616"
"Antofagasta";"1303-24";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.631783230773333";"-70.3882214185763"
"Antofagasta";"14011-1";"SITIO RESERVA CALETA CONSTITUCION COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.41100530245188";"-70.59166604000177"
"Antofagasta";"15015-9";"BALNEARIO EL HUASCAR SUR MANZANA D-S SITIO 9 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73926423911469";"-70.44175571073433"
"Antofagasta";"1527-13";"CALLE VALLENAR 678 POBLACION LAUTARO MANZANA I SITIO 7 F 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.625482481025617";"-70.3875134785005"
"Antofagasta";"683-20";"COQUIMBO 850 AL 854 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.656227254195983";"-70.40065839514808"
"Antofagasta";"NO ENROLADO";"CERRO RINCONADA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.461802882128396";"-70.49525768821513"
"Antofagasta";"45000-43";"OFICINA CASTILLA LOTE B COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.88090629728993";"-69.85296736375278"
"Antofagasta";"1177-22";"BELLAVISTA 3656 DEPARTAMENTO F PISO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.638384113533743";"-70.39431154864478"
"Antofagasta";"6704-2";"LA NEGRA MANZANA G SITIO 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.785465595159046";"-70.30804675238193"
"Antofagasta";"6800-14";"RUTA B-241 FRENTE SUBESTACION ANDES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.01700278261396";"-68.59469303624509"
"Antofagasta";"6800-22";"LOTE C SECTOR SUBESTACION ANDES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.03881537755646";"-68.57492659218424"
"Antofagasta";"45002-15";"LOTE B RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.064262721992666";"-69.57331350484544"
"Antofagasta";"NO ENROLADO";"MANZANA I SITIO 1 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.570219036280445";"-70.38859899283267"
"Antofagasta";"6401-77";"ESTACION URIBE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.557514281421827";"-70.23139920704055"
"Antofagasta";"1303-39";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.631783230773333";"-70.3882214185763"
"Antofagasta";"45000-50";"LOTE A 50 KILOMETROS AL ESTE DE MINERA ATACAM MINERALS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.17122480299084";"-69.32686359690916"
"Antofagasta";"586-7";"FRANCISCO CAREY 1370 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.66255949838953";"-70.4024139600605"
"Antofagasta";"NO ENROLADO";"MANUEL VERBAL 1547-1597 MANZANA 641 LOTE A COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.660979517522332";"-70.40334273696041"
"Antofagasta";"16440-2";"RICA AVENTURA EX CINCO LA CHIMBA MANZANA 3 LOTE 2 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.55181076440097";"-70.39608512876941"
"Antofagasta";"1303-26";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.63157026394438";"-70.38812653712587"
"Antofagasta";"6401-80";"A 5,4 KMS AL NORESTE DEL NUDO URIBE COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.5617720289064";"-70.21659060136967"
"Antofagasta";"20000-50";"A APROX 1 KM AL NORTE DE LA RUTA 5 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.436457657880258";"-70.14288523848204"
"Antofagasta";"45002-13";"LOTE A1 RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.058125131921223";"-69.57133747570562"
"Antofagasta";"1303-36";"CIUDAD DE ANTOFAGASTA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.631783230773333";"-70.3882214185763"
"Antofagasta";"15008-17";"EL HUASCAR MANZANA C SITIO 17 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73492134906458";"-70.43775114499144"
"Antofagasta";"15011-3";"EL HUASCAR MANZANA A-S SITIO 3 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73614960373359";"-70.4384746349642"
"Antofagasta";"15011-12";"BALTAZAR LEIGHTON MANZANA A-S SITIO 12 SECTOR EL HUASCAR COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.735795052107637";"-70.4386615016233"
"Antofagasta";"15011-5";"EL HUASCAR MANZANA A-S SITIO 5 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.73609538149442";"-70.43870055161807"
"Antofagasta";"8001-6";"LOCALIDAD DE MICHILLA SIN NUMERO COMUNA MEJILLONES";"MEJILLONES";"-22.71368106793175";"-70.2681783717799"
"Antofagasta";"6102-5";"A APROX 51,5 KM AL SURESTE DE LA LOCALIDAD DE SIERRA GORDA COMUNA SIERRA GORDA";"SIERRA GORDA";"-23.051998349588597";"-68.8467790946661"
"Antofagasta";"256-9";"JOSE TORIBIO MEDINA NO ENROLADO SITIO 24 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.673964941146718";"-70.41102407755045"
"Antofagasta";"20000-37";"LOTE 3C SECTOR CHAQUETA BLANCA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.62130861775373";"-70.34819686992256"
"Antofagasta";"6736-3";"LOTE 2 SECTOR LA NEGRA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.752872533267986";"-70.30585894208181"
"Antofagasta";"45002-18";"LOTE A2 RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.06293118216397";"-69.5652860422276"
"Antofagasta";"45000-44";"LOTE A 50 KILOMETROS AL ESTE DE MINERA ATACAMA MINERALS COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.18224393233907";"-69.29927026524189"
"Antofagasta";"7850-1";"MANZANA 14 SECTOR LOS ARENALES COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.58103808822457";"-70.37759715930535"
"Antofagasta";"5048-11";"AVENIDA IQUIQUE 7357 SITIO 7 CONJUNTO HABITACIONAL COSTA AZUL II COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.601915550002467";"-70.39069521713772"
"Antofagasta";"448-4";"EDUARDO ORCHARD LOTE D POBLACION LA FAVORECEDORA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.668736153578635";"-70.40000325428431"
"Antofagasta";"25001-35";"SECTOR QUINTAS KM 13 SITIO 55 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.63050717975018";"-70.29155821212936"
"Antofagasta";"16131-2";"LA CHIMBA MANZANA 11 SITIO 2 VILLA AGRICOLA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.53947296903266";"-70.38862830494266"
"Antofagasta";"490-1";"BARON DE LA RIVIERE 1030 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.665975311113467";"-70.4000042729311"
"Antofagasta";"NO ENROLADO";"APROX A 35 KM AL SURESTE DE LA CIUDAD DE CALAMA COMUNA CALAMA";"CALAMA";"-22.61231963551135";"-68.59248641099542"
"Antofagasta";"20000-44";"KM 15 RUTA 26 SALAR DEL CARMEN SITIO 23 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.611649030920706";"-70.27274242320331"
"Antofagasta";"16070-1";"CALLE 2 SUR LA CHIMBA MANZANA 18 SITIO 1 VILLA AGRICOLA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.553263065407545";"-70.3875989674662"
"Antofagasta";"16070-6";"LA CHIMBA MANZANA 18 SITIO 6 VILLA AGRICOLA COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.553532940877826";"-70.39041315053748"
"Antofagasta";"45002-8";"LOTE B RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.05313457018083";"-69.58372679685637"
"Antofagasta";"45002-19";"LOTE B RUTA B-55 KILOMETROS 62.600 COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-24.064285580734975";"-69.56717944149042"
"Antofagasta";"6770-2";"LOTE B BARRIO INDUSTRIAL LA NEGRA SIN NUMERO COMUNA ANTOFAGASTA";"ANTOFAGASTA";"-23.749768489656617";"-70.30687894997412"
